nifti_id,slice_index,tumor_ratio,tumor_area_in_pixel,brain_area_in_pixel,tumor_area_in_µm,brain_area_in_µm
BraTS-GLI-01195-000,98,0.1267,1834,14472,1834.0,14472.0
BraTS-GLI-01195-000,99,0.1215,1739,14311,1739.0,14311.0
BraTS-GLI-01195-000,100,0.1159,1636,14113,1636.0,14113.0
BraTS-GLI-01195-000,101,0.1091,1514,13877,1514.0,13877.0
BraTS-GLI-01195-000,102,0.1001,1369,13675,1369.0,13675.0
BraTS-GLI-01195-000,103,0.0903,1217,13471,1217.0,13471.0
BraTS-GLI-01195-000,104,0.0883,1172,13267,1172.0,13267.0
BraTS-GLI-01195-000,105,0.0845,1099,13000,1099.0,13000.0
BraTS-GLI-01195-000,106,0.0833,1062,12745,1062.0,12745.0
BraTS-GLI-01195-000,107,0.0847,1054,12450,1054.0,12450.0
BraTS-GLI-01195-000,108,0.0855,1042,12187,1042.0,12187.0
BraTS-GLI-01195-000,109,0.0859,1025,11926,1025.0,11926.0
BraTS-GLI-01195-000,110,0.086,1003,11657,1003.0,11657.0
BraTS-GLI-01195-000,111,0.0875,993,11350,993.0,11350.0
BraTS-GLI-01195-000,112,0.087,958,11014,958.0,11014.0
BraTS-GLI-01195-000,113,0.0868,933,10749,933.0,10749.0
BraTS-GLI-01195-000,114,0.0809,849,10498,849.0,10498.0
BraTS-GLI-01195-000,115,0.0721,737,10227,737.0,10227.0
BraTS-GLI-01113-000,40,0.0161,174,10817,174.0,10817.0
BraTS-GLI-01113-000,41,0.0271,302,11137,302.0,11137.0
BraTS-GLI-01113-000,42,0.0408,465,11392,465.0,11392.0
BraTS-GLI-01113-000,43,0.053,616,11616,616.0,11616.0
BraTS-GLI-01113-000,44,0.0626,739,11806,739.0,11806.0
BraTS-GLI-01113-000,45,0.0704,842,11958,842.0,11958.0
BraTS-GLI-01113-000,46,0.0742,900,12123,900.0,12123.0
BraTS-GLI-01113-000,47,0.079,968,12250,968.0,12250.0
BraTS-GLI-01113-000,48,0.0866,1072,12375,1072.0,12375.0
BraTS-GLI-01113-000,49,0.0982,1228,12500,1228.0,12500.0
BraTS-GLI-01113-000,50,0.1113,1405,12621,1405.0,12621.0
BraTS-GLI-01113-000,51,0.1258,1604,12746,1604.0,12746.0
BraTS-GLI-01113-000,52,0.1337,1760,13161,1760.0,13161.0
BraTS-GLI-01113-000,53,0.1424,1949,13687,1949.0,13687.0
BraTS-GLI-01113-000,54,0.1477,2071,14019,2071.0,14019.0
BraTS-GLI-01113-000,55,0.1511,2166,14336,2166.0,14336.0
BraTS-GLI-01113-000,56,0.1559,2273,14576,2273.0,14576.0
BraTS-GLI-01113-000,57,0.1571,2319,14757,2319.0,14757.0
BraTS-GLI-01113-000,58,0.1569,2342,14930,2342.0,14930.0
BraTS-GLI-01113-000,59,0.1554,2339,15052,2339.0,15052.0
BraTS-GLI-01113-000,60,0.1537,2332,15168,2332.0,15168.0
BraTS-GLI-01113-000,61,0.149,2283,15321,2283.0,15321.0
BraTS-GLI-01113-000,62,0.1427,2203,15439,2203.0,15439.0
BraTS-GLI-01113-000,63,0.134,2084,15555,2084.0,15555.0
BraTS-GLI-01113-000,64,0.1264,1993,15766,1993.0,15766.0
BraTS-GLI-01113-000,65,0.1175,1867,15883,1867.0,15883.0
BraTS-GLI-01113-000,66,0.1123,1798,16008,1798.0,16008.0
BraTS-GLI-01113-000,67,0.1072,1727,16109,1727.0,16109.0
BraTS-GLI-01113-000,68,0.1018,1651,16225,1651.0,16225.0
BraTS-GLI-01113-000,69,0.096,1566,16311,1566.0,16311.0
BraTS-GLI-01113-000,70,0.0893,1461,16365,1461.0,16365.0
BraTS-GLI-01113-000,71,0.0819,1344,16414,1344.0,16414.0
BraTS-GLI-01113-000,72,0.073,1198,16417,1198.0,16417.0
BraTS-GLI-01113-000,73,0.067,1100,16411,1100.0,16411.0
BraTS-GLI-01113-000,74,0.063,1032,16393,1032.0,16393.0
BraTS-GLI-01113-000,75,0.0586,960,16390,960.0,16390.0
BraTS-GLI-01113-000,76,0.0517,847,16374,847.0,16374.0
BraTS-GLI-01113-000,77,0.0458,748,16349,748.0,16349.0
BraTS-GLI-01113-000,78,0.041,668,16312,668.0,16312.0
BraTS-GLI-01113-000,79,0.0383,622,16259,622.0,16259.0
BraTS-GLI-01113-000,80,0.0361,585,16200,585.0,16200.0
BraTS-GLI-01113-000,81,0.0351,567,16150,567.0,16150.0
BraTS-GLI-01113-000,82,0.036,580,16093,580.0,16093.0
BraTS-GLI-01113-000,83,0.0376,603,16019,603.0,16019.0
BraTS-GLI-01113-000,84,0.0397,632,15938,632.0,15938.0
BraTS-GLI-01113-000,85,0.0437,693,15874,693.0,15874.0
BraTS-GLI-01113-000,86,0.0466,736,15804,736.0,15804.0
BraTS-GLI-01113-000,87,0.0493,776,15729,776.0,15729.0
BraTS-GLI-01113-000,88,0.0533,833,15637,833.0,15637.0
BraTS-GLI-01113-000,89,0.0556,865,15561,865.0,15561.0
BraTS-GLI-01113-000,90,0.056,866,15474,866.0,15474.0
BraTS-GLI-01113-000,91,0.0562,865,15381,865.0,15381.0
BraTS-GLI-01113-000,92,0.0555,849,15284,849.0,15284.0
BraTS-GLI-01113-000,93,0.0509,771,15162,771.0,15162.0
BraTS-GLI-01113-000,94,0.0458,689,15042,689.0,15042.0
BraTS-GLI-01113-000,95,0.0411,612,14904,612.0,14904.0
BraTS-GLI-01113-000,96,0.0355,519,14635,519.0,14635.0
BraTS-GLI-01113-000,97,0.0303,440,14506,440.0,14506.0
BraTS-GLI-01113-000,98,0.0245,351,14334,351.0,14334.0
BraTS-GLI-01113-000,99,0.0197,279,14146,279.0,14146.0
BraTS-GLI-01113-000,100,0.0153,213,13956,213.0,13956.0
BraTS-GLI-01113-000,101,0.0107,147,13774,147.0,13774.0
BraTS-GLI-01113-000,102,0.004,54,13564,54.0,13564.0
BraTS-GLI-01113-000,103,0.0032,42,13312,42.0,13312.0
BraTS-GLI-01113-000,104,0.0031,40,13077,40.0,13077.0
BraTS-GLI-01113-000,105,0.0029,37,12815,37.0,12815.0
BraTS-GLI-01113-000,106,0.0026,33,12536,33.0,12536.0
BraTS-GLI-01113-000,107,0.0024,30,12257,30.0,12257.0
BraTS-GLI-01113-000,108,0.0018,22,11989,22.0,11989.0
BraTS-GLI-01113-000,109,0.0012,14,11712,14.0,11712.0
BraTS-GLI-01113-000,110,0.0004,4,11411,4.0,11411.0
BraTS-GLI-01317-000,40,0.1445,1464,10133,1464.0,10133.0
BraTS-GLI-01317-000,41,0.1722,1820,10568,1820.0,10568.0
BraTS-GLI-01317-000,42,0.1921,2114,11005,2114.0,11005.0
BraTS-GLI-01317-000,43,0.1988,2320,11671,2320.0,11671.0
BraTS-GLI-01317-000,44,0.2033,2474,12168,2474.0,12168.0
BraTS-GLI-01317-000,45,0.2032,2580,12695,2580.0,12695.0
BraTS-GLI-01317-000,46,0.2072,2718,13118,2718.0,13118.0
BraTS-GLI-01317-000,47,0.2139,2854,13345,2854.0,13345.0
BraTS-GLI-01317-000,48,0.2178,2968,13625,2968.0,13625.0
BraTS-GLI-01317-000,49,0.2215,3065,13840,3065.0,13840.0
BraTS-GLI-01317-000,50,0.2248,3176,14127,3176.0,14127.0
BraTS-GLI-01317-000,51,0.2257,3239,14353,3239.0,14353.0
BraTS-GLI-01317-000,52,0.2276,3297,14486,3297.0,14486.0
BraTS-GLI-01317-000,53,0.2282,3345,14656,3345.0,14656.0
BraTS-GLI-01317-000,54,0.2273,3368,14815,3368.0,14815.0
BraTS-GLI-01317-000,55,0.2245,3380,15057,3380.0,15057.0
BraTS-GLI-01317-000,56,0.221,3378,15287,3378.0,15287.0
BraTS-GLI-01317-000,57,0.219,3379,15432,3379.0,15432.0
BraTS-GLI-01317-000,58,0.2152,3379,15700,3379.0,15700.0
BraTS-GLI-01317-000,59,0.2132,3376,15832,3376.0,15832.0
BraTS-GLI-01317-000,60,0.2097,3376,16096,3376.0,16096.0
BraTS-GLI-01317-000,61,0.2055,3354,16322,3354.0,16322.0
BraTS-GLI-01317-000,62,0.2015,3335,16553,3335.0,16553.0
BraTS-GLI-01317-000,63,0.1982,3305,16676,3305.0,16676.0
BraTS-GLI-01317-000,64,0.1946,3266,16779,3266.0,16779.0
BraTS-GLI-01317-000,65,0.1892,3215,16989,3215.0,16989.0
BraTS-GLI-01317-000,66,0.1851,3155,17048,3155.0,17048.0
BraTS-GLI-01317-000,67,0.18,3079,17106,3079.0,17106.0
BraTS-GLI-01317-000,68,0.1741,2995,17207,2995.0,17207.0
BraTS-GLI-01317-000,69,0.1682,2901,17247,2901.0,17247.0
BraTS-GLI-01317-000,70,0.1622,2798,17252,2798.0,17252.0
BraTS-GLI-01317-000,71,0.1559,2691,17259,2691.0,17259.0
BraTS-GLI-01317-000,72,0.1506,2598,17247,2598.0,17247.0
BraTS-GLI-01317-000,73,0.1447,2493,17224,2493.0,17224.0
BraTS-GLI-01317-000,74,0.1387,2389,17227,2389.0,17227.0
BraTS-GLI-01317-000,75,0.1323,2277,17216,2277.0,17216.0
BraTS-GLI-01317-000,76,0.127,2183,17186,2183.0,17186.0
BraTS-GLI-01317-000,77,0.1227,2099,17110,2099.0,17110.0
BraTS-GLI-01317-000,78,0.1176,2009,17079,2009.0,17079.0
BraTS-GLI-01317-000,79,0.1117,1901,17014,1901.0,17014.0
BraTS-GLI-01317-000,80,0.1036,1757,16959,1757.0,16959.0
BraTS-GLI-01317-000,81,0.0933,1578,16912,1578.0,16912.0
BraTS-GLI-01317-000,82,0.0845,1423,16837,1423.0,16837.0
BraTS-GLI-01317-000,83,0.0754,1261,16734,1261.0,16734.0
BraTS-GLI-01317-000,84,0.0613,1024,16693,1024.0,16693.0
BraTS-GLI-01317-000,85,0.0404,669,16559,669.0,16559.0
BraTS-GLI-01317-000,86,0.0302,496,16421,496.0,16421.0
BraTS-GLI-01317-000,87,0.022,360,16330,360.0,16330.0
BraTS-GLI-01317-000,88,0.0117,190,16203,190.0,16203.0
BraTS-GLI-01317-000,89,0.0014,22,16054,22.0,16054.0
BraTS-GLI-00802-000,48,0.0057,75,13217,75.0,13217.0
BraTS-GLI-00802-000,49,0.0161,214,13322,214.0,13322.0
BraTS-GLI-00802-000,50,0.0232,311,13403,311.0,13403.0
BraTS-GLI-00802-000,51,0.0271,367,13545,367.0,13545.0
BraTS-GLI-00802-000,52,0.0299,414,13828,414.0,13828.0
BraTS-GLI-00802-000,53,0.0316,446,14116,446.0,14116.0
BraTS-GLI-00802-000,54,0.0362,515,14236,515.0,14236.0
BraTS-GLI-00802-000,55,0.0386,553,14341,553.0,14341.0
BraTS-GLI-00802-000,56,0.0384,555,14467,555.0,14467.0
BraTS-GLI-00802-000,57,0.0382,556,14556,556.0,14556.0
BraTS-GLI-00802-000,58,0.0383,562,14681,562.0,14681.0
BraTS-GLI-00802-000,59,0.0387,571,14742,571.0,14742.0
BraTS-GLI-00802-000,60,0.0384,570,14831,570.0,14831.0
BraTS-GLI-00802-000,61,0.0376,563,14962,563.0,14962.0
BraTS-GLI-00802-000,62,0.0361,546,15118,546.0,15118.0
BraTS-GLI-00802-000,63,0.0334,509,15224,509.0,15224.0
BraTS-GLI-00802-000,64,0.0311,481,15489,481.0,15489.0
BraTS-GLI-00802-000,65,0.0293,455,15528,455.0,15528.0
BraTS-GLI-00802-000,66,0.0265,414,15602,414.0,15602.0
BraTS-GLI-00802-000,67,0.0238,373,15681,373.0,15681.0
BraTS-GLI-00802-000,68,0.0225,355,15795,355.0,15795.0
BraTS-GLI-00802-000,69,0.0219,348,15912,348.0,15912.0
BraTS-GLI-00802-000,70,0.0212,341,16073,341.0,16073.0
BraTS-GLI-00802-000,71,0.0203,329,16242,329.0,16242.0
BraTS-GLI-00802-000,72,0.0188,307,16339,307.0,16339.0
BraTS-GLI-00802-000,73,0.0174,287,16454,287.0,16454.0
BraTS-GLI-00802-000,74,0.0157,260,16530,260.0,16530.0
BraTS-GLI-00802-000,75,0.0144,241,16697,241.0,16697.0
BraTS-GLI-00802-000,76,0.0133,223,16784,223.0,16784.0
BraTS-GLI-00802-000,77,0.0121,205,16879,205.0,16879.0
BraTS-GLI-00802-000,78,0.0103,174,16968,174.0,16968.0
BraTS-GLI-00802-000,79,0.0074,125,16976,125.0,16976.0
BraTS-GLI-00802-000,80,0.0051,86,16984,86.0,16984.0
BraTS-GLI-00802-000,81,0.0037,62,16957,62.0,16957.0
BraTS-GLI-00802-000,82,0.0019,33,16937,33.0,16937.0
BraTS-GLI-00802-000,83,0.0009,15,16893,15.0,16893.0
BraTS-GLI-01114-000,40,0.0125,124,9897,124.0,9897.0
BraTS-GLI-01114-000,41,0.018,186,10340,186.0,10340.0
BraTS-GLI-01114-000,42,0.0306,328,10728,328.0,10728.0
BraTS-GLI-01114-000,43,0.0417,461,11044,461.0,11044.0
BraTS-GLI-01114-000,44,0.0487,551,11308,551.0,11308.0
BraTS-GLI-01114-000,45,0.0566,652,11526,652.0,11526.0
BraTS-GLI-01114-000,46,0.0681,796,11684,796.0,11684.0
BraTS-GLI-01114-000,47,0.0805,952,11830,952.0,11830.0
BraTS-GLI-01114-000,48,0.0911,1087,11937,1087.0,11937.0
BraTS-GLI-01114-000,49,0.1038,1249,12027,1249.0,12027.0
BraTS-GLI-01114-000,50,0.1117,1351,12096,1351.0,12096.0
BraTS-GLI-01114-000,51,0.1188,1453,12229,1453.0,12229.0
BraTS-GLI-01114-000,52,0.125,1552,12418,1552.0,12418.0
BraTS-GLI-01114-000,53,0.1272,1625,12774,1625.0,12774.0
BraTS-GLI-01114-000,54,0.1277,1693,13253,1693.0,13253.0
BraTS-GLI-01114-000,55,0.1274,1743,13681,1743.0,13681.0
BraTS-GLI-01114-000,56,0.1286,1796,13971,1796.0,13971.0
BraTS-GLI-01114-000,57,0.1284,1825,14210,1825.0,14210.0
BraTS-GLI-01114-000,58,0.1285,1849,14387,1849.0,14387.0
BraTS-GLI-01114-000,59,0.1274,1856,14563,1856.0,14563.0
BraTS-GLI-01114-000,60,0.1232,1815,14728,1815.0,14728.0
BraTS-GLI-01114-000,61,0.1178,1755,14893,1755.0,14893.0
BraTS-GLI-01114-000,62,0.1154,1735,15039,1735.0,15039.0
BraTS-GLI-01114-000,63,0.1193,1814,15205,1814.0,15205.0
BraTS-GLI-01114-000,64,0.1278,1967,15389,1967.0,15389.0
BraTS-GLI-01114-000,65,0.1319,2054,15573,2054.0,15573.0
BraTS-GLI-01114-000,66,0.1335,2100,15736,2100.0,15736.0
BraTS-GLI-01114-000,67,0.132,2101,15921,2101.0,15921.0
BraTS-GLI-01114-000,68,0.1291,2076,16077,2076.0,16077.0
BraTS-GLI-01114-000,69,0.1281,2075,16196,2075.0,16196.0
BraTS-GLI-01114-000,70,0.1242,2027,16325,2027.0,16325.0
BraTS-GLI-01114-000,71,0.1179,1936,16424,1936.0,16424.0
BraTS-GLI-01114-000,72,0.1166,1924,16505,1924.0,16505.0
BraTS-GLI-01114-000,73,0.1146,1898,16561,1898.0,16561.0
BraTS-GLI-01114-000,74,0.1109,1842,16613,1842.0,16613.0
BraTS-GLI-01114-000,75,0.111,1848,16651,1848.0,16651.0
BraTS-GLI-01114-000,76,0.1087,1812,16677,1812.0,16677.0
BraTS-GLI-01114-000,77,0.1037,1732,16696,1732.0,16696.0
BraTS-GLI-01114-000,78,0.1023,1711,16726,1711.0,16726.0
BraTS-GLI-01114-000,79,0.0995,1662,16710,1662.0,16710.0
BraTS-GLI-01114-000,80,0.0943,1575,16708,1575.0,16708.0
BraTS-GLI-01114-000,81,0.0871,1453,16683,1453.0,16683.0
BraTS-GLI-01114-000,82,0.0802,1336,16655,1336.0,16655.0
BraTS-GLI-01114-000,83,0.0765,1271,16613,1271.0,16613.0
BraTS-GLI-01114-000,84,0.0743,1230,16558,1230.0,16558.0
BraTS-GLI-01114-000,85,0.0678,1119,16511,1119.0,16511.0
BraTS-GLI-01114-000,86,0.0611,1005,16450,1005.0,16450.0
BraTS-GLI-01114-000,87,0.0525,859,16374,859.0,16374.0
BraTS-GLI-01114-000,88,0.0453,738,16291,738.0,16291.0
BraTS-GLI-01114-000,89,0.0426,690,16200,690.0,16200.0
BraTS-GLI-01114-000,90,0.0356,574,16103,574.0,16103.0
BraTS-GLI-01114-000,91,0.0336,538,16009,538.0,16009.0
BraTS-GLI-01114-000,92,0.0305,485,15886,485.0,15886.0
BraTS-GLI-01114-000,93,0.0267,420,15753,420.0,15753.0
BraTS-GLI-01114-000,94,0.0265,413,15611,413.0,15611.0
BraTS-GLI-01114-000,95,0.0248,383,15443,383.0,15443.0
BraTS-GLI-01114-000,96,0.0227,346,15259,346.0,15259.0
BraTS-GLI-01114-000,97,0.0215,324,15095,324.0,15095.0
BraTS-GLI-01114-000,98,0.0196,293,14917,293.0,14917.0
BraTS-GLI-01114-000,99,0.0154,227,14733,227.0,14733.0
BraTS-GLI-00570-000,66,0.0036,31,8681,31.0,8681.0
BraTS-GLI-00570-000,67,0.0084,76,9081,76.0,9081.0
BraTS-GLI-00570-000,68,0.0241,230,9558,230.0,9558.0
BraTS-GLI-00570-000,69,0.0331,342,10336,342.0,10336.0
BraTS-GLI-00570-000,70,0.0395,420,10621,420.0,10621.0
BraTS-GLI-00570-000,71,0.0464,502,10814,502.0,10814.0
BraTS-GLI-00570-000,72,0.0657,724,11014,724.0,11014.0
BraTS-GLI-00570-000,73,0.0742,839,11310,839.0,11310.0
BraTS-GLI-00570-000,74,0.0839,972,11581,972.0,11581.0
BraTS-GLI-00570-000,75,0.0959,1143,11921,1143.0,11921.0
BraTS-GLI-00570-000,76,0.1049,1285,12253,1285.0,12253.0
BraTS-GLI-00570-000,77,0.1103,1420,12879,1420.0,12879.0
BraTS-GLI-00570-000,78,0.1209,1596,13200,1596.0,13200.0
BraTS-GLI-00570-000,79,0.1277,1717,13444,1717.0,13444.0
BraTS-GLI-00570-000,80,0.1359,1858,13667,1858.0,13667.0
BraTS-GLI-00570-000,81,0.148,2055,13881,2055.0,13881.0
BraTS-GLI-00570-000,82,0.1617,2275,14067,2275.0,14067.0
BraTS-GLI-00570-000,83,0.1649,2353,14267,2353.0,14267.0
BraTS-GLI-00570-000,84,0.1612,2345,14551,2345.0,14551.0
BraTS-GLI-00570-000,85,0.1518,2254,14846,2254.0,14846.0
BraTS-GLI-00570-000,86,0.1483,2239,15095,2239.0,15095.0
BraTS-GLI-00570-000,87,0.1469,2250,15321,2250.0,15321.0
BraTS-GLI-00570-000,88,0.143,2223,15542,2223.0,15542.0
BraTS-GLI-00570-000,89,0.14,2203,15737,2203.0,15737.0
BraTS-GLI-00570-000,90,0.1411,2245,15906,2245.0,15906.0
BraTS-GLI-00570-000,91,0.1392,2222,15960,2222.0,15960.0
BraTS-GLI-00570-000,92,0.1359,2166,15938,2166.0,15938.0
BraTS-GLI-00570-000,93,0.1339,2128,15894,2128.0,15894.0
BraTS-GLI-00570-000,94,0.1315,2086,15865,2086.0,15865.0
BraTS-GLI-00570-000,95,0.1299,2053,15808,2053.0,15808.0
BraTS-GLI-00570-000,96,0.1257,1969,15669,1969.0,15669.0
BraTS-GLI-00570-000,97,0.121,1889,15612,1889.0,15612.0
BraTS-GLI-00570-000,98,0.113,1759,15569,1759.0,15569.0
BraTS-GLI-00570-000,99,0.1009,1562,15475,1562.0,15475.0
BraTS-GLI-00570-000,100,0.0864,1328,15368,1328.0,15368.0
BraTS-GLI-00570-000,101,0.0717,1096,15288,1096.0,15288.0
BraTS-GLI-00570-000,102,0.0633,963,15220,963.0,15220.0
BraTS-GLI-00570-000,103,0.0469,710,15136,710.0,15136.0
BraTS-GLI-00570-000,104,0.0409,615,15030,615.0,15030.0
BraTS-GLI-00570-000,105,0.0309,461,14919,461.0,14919.0
BraTS-GLI-00570-000,106,0.0228,337,14809,337.0,14809.0
BraTS-GLI-00570-000,107,0.014,205,14641,205.0,14641.0
BraTS-GLI-00570-000,108,0.0092,133,14474,133.0,14474.0
BraTS-GLI-00570-000,109,0.0036,51,14307,51.0,14307.0
BraTS-GLI-00570-000,110,0.0009,12,14073,12.0,14073.0
BraTS-GLI-00505-000,43,0.0019,18,9360,18.0,9360.0
BraTS-GLI-00505-000,44,0.004,39,9696,39.0,9696.0
BraTS-GLI-00505-000,45,0.0057,57,9954,57.0,9954.0
BraTS-GLI-00505-000,46,0.0082,84,10257,84.0,10257.0
BraTS-GLI-00505-000,47,0.0131,138,10567,138.0,10567.0
BraTS-GLI-00505-000,48,0.0273,298,10918,298.0,10918.0
BraTS-GLI-00505-000,49,0.0394,441,11200,441.0,11200.0
BraTS-GLI-00505-000,50,0.0523,598,11442,598.0,11442.0
BraTS-GLI-00505-000,51,0.0626,732,11701,732.0,11701.0
BraTS-GLI-00505-000,52,0.0706,863,12227,863.0,12227.0
BraTS-GLI-00505-000,53,0.0867,1131,13042,1131.0,13042.0
BraTS-GLI-00505-000,54,0.0972,1315,13530,1315.0,13530.0
BraTS-GLI-00505-000,55,0.1053,1470,13959,1470.0,13959.0
BraTS-GLI-00505-000,56,0.1127,1607,14259,1607.0,14259.0
BraTS-GLI-00505-000,57,0.1205,1742,14451,1742.0,14451.0
BraTS-GLI-00505-000,58,0.1343,1977,14721,1977.0,14721.0
BraTS-GLI-00505-000,59,0.1385,2070,14943,2070.0,14943.0
BraTS-GLI-00505-000,60,0.1424,2163,15194,2163.0,15194.0
BraTS-GLI-00505-000,61,0.1464,2254,15396,2254.0,15396.0
BraTS-GLI-00505-000,62,0.1471,2292,15582,2292.0,15582.0
BraTS-GLI-00505-000,63,0.1472,2324,15786,2324.0,15786.0
BraTS-GLI-00505-000,64,0.1471,2355,16005,2355.0,16005.0
BraTS-GLI-00505-000,65,0.147,2382,16205,2382.0,16205.0
BraTS-GLI-00505-000,66,0.1445,2375,16434,2375.0,16434.0
BraTS-GLI-00505-000,67,0.1438,2404,16716,2404.0,16716.0
BraTS-GLI-00505-000,68,0.1428,2428,16997,2428.0,16997.0
BraTS-GLI-00505-000,69,0.1427,2472,17319,2472.0,17319.0
BraTS-GLI-00505-000,70,0.1412,2477,17542,2477.0,17542.0
BraTS-GLI-00505-000,71,0.1394,2464,17672,2464.0,17672.0
BraTS-GLI-00505-000,72,0.14,2489,17783,2489.0,17783.0
BraTS-GLI-00505-000,73,0.1372,2449,17849,2449.0,17849.0
BraTS-GLI-00505-000,74,0.1356,2424,17876,2424.0,17876.0
BraTS-GLI-00505-000,75,0.1329,2375,17874,2375.0,17874.0
BraTS-GLI-00505-000,76,0.1281,2292,17889,2292.0,17889.0
BraTS-GLI-00505-000,77,0.1231,2202,17885,2202.0,17885.0
BraTS-GLI-00505-000,78,0.1202,2151,17894,2151.0,17894.0
BraTS-GLI-00505-000,79,0.1165,2085,17891,2085.0,17891.0
BraTS-GLI-00505-000,80,0.1124,2009,17878,2009.0,17878.0
BraTS-GLI-00505-000,81,0.1076,1922,17860,1922.0,17860.0
BraTS-GLI-00505-000,82,0.1036,1848,17844,1848.0,17844.0
BraTS-GLI-00505-000,83,0.1015,1808,17813,1808.0,17813.0
BraTS-GLI-00505-000,84,0.0979,1741,17784,1741.0,17784.0
BraTS-GLI-00505-000,85,0.0952,1689,17745,1689.0,17745.0
BraTS-GLI-00505-000,86,0.0904,1600,17703,1600.0,17703.0
BraTS-GLI-00505-000,87,0.0841,1485,17657,1485.0,17657.0
BraTS-GLI-00505-000,88,0.0782,1377,17606,1377.0,17606.0
BraTS-GLI-00505-000,89,0.0723,1269,17557,1269.0,17557.0
BraTS-GLI-00505-000,90,0.0644,1126,17483,1126.0,17483.0
BraTS-GLI-00505-000,91,0.0553,962,17393,962.0,17393.0
BraTS-GLI-00505-000,92,0.0487,842,17290,842.0,17290.0
BraTS-GLI-00505-000,93,0.0422,725,17198,725.0,17198.0
BraTS-GLI-00505-000,94,0.0363,621,17087,621.0,17087.0
BraTS-GLI-00505-000,95,0.0321,545,16984,545.0,16984.0
BraTS-GLI-00505-000,96,0.0215,362,16843,362.0,16843.0
BraTS-GLI-00505-000,97,0.0194,325,16731,325.0,16731.0
BraTS-GLI-00505-000,98,0.0206,342,16606,342.0,16606.0
BraTS-GLI-00505-000,99,0.0216,355,16449,355.0,16449.0
BraTS-GLI-00505-000,100,0.0212,346,16313,346.0,16313.0
BraTS-GLI-00505-000,101,0.0201,324,16149,324.0,16149.0
BraTS-GLI-00505-000,102,0.0197,314,15945,314.0,15945.0
BraTS-GLI-00505-000,103,0.0188,297,15761,297.0,15761.0
BraTS-GLI-00505-000,104,0.0177,276,15552,276.0,15552.0
BraTS-GLI-00505-000,105,0.0159,244,15341,244.0,15341.0
BraTS-GLI-00505-000,106,0.0139,211,15127,211.0,15127.0
BraTS-GLI-00505-000,107,0.0118,176,14904,176.0,14904.0
BraTS-GLI-00505-000,108,0.0085,125,14653,125.0,14653.0
BraTS-GLI-00505-000,109,0.0059,85,14386,85.0,14386.0
BraTS-GLI-00505-000,110,0.0026,36,14104,36.0,14104.0
BraTS-GLI-00443-000,49,0.0005,6,13099,6.0,13099.0
BraTS-GLI-00443-000,50,0.002,27,13328,27.0,13328.0
BraTS-GLI-00443-000,51,0.0036,49,13524,49.0,13524.0
BraTS-GLI-00443-000,52,0.0056,80,14205,80.0,14205.0
BraTS-GLI-00443-000,53,0.0078,113,14506,113.0,14506.0
BraTS-GLI-00443-000,54,0.0096,141,14625,141.0,14625.0
BraTS-GLI-00443-000,55,0.0108,159,14765,159.0,14765.0
BraTS-GLI-00443-000,56,0.0128,191,14865,191.0,14865.0
BraTS-GLI-00443-000,57,0.0162,243,15017,243.0,15017.0
BraTS-GLI-00443-000,58,0.0184,281,15268,281.0,15268.0
BraTS-GLI-00443-000,59,0.0211,326,15425,326.0,15425.0
BraTS-GLI-00443-000,60,0.0247,384,15567,384.0,15567.0
BraTS-GLI-00443-000,61,0.0288,451,15674,451.0,15674.0
BraTS-GLI-00443-000,62,0.0339,535,15799,535.0,15799.0
BraTS-GLI-00443-000,63,0.0389,625,16070,625.0,16070.0
BraTS-GLI-00443-000,64,0.0506,822,16249,822.0,16249.0
BraTS-GLI-00443-000,65,0.0598,984,16446,984.0,16446.0
BraTS-GLI-00443-000,66,0.0706,1167,16541,1167.0,16541.0
BraTS-GLI-00443-000,67,0.0804,1345,16726,1345.0,16726.0
BraTS-GLI-00443-000,68,0.0883,1497,16952,1497.0,16952.0
BraTS-GLI-00443-000,69,0.0983,1678,17074,1678.0,17074.0
BraTS-GLI-00443-000,70,0.104,1780,17114,1780.0,17114.0
BraTS-GLI-00443-000,71,0.1085,1858,17118,1858.0,17118.0
BraTS-GLI-00443-000,72,0.1147,1962,17100,1962.0,17100.0
BraTS-GLI-00443-000,73,0.1253,2144,17112,2144.0,17112.0
BraTS-GLI-00443-000,74,0.1296,2216,17097,2216.0,17097.0
BraTS-GLI-00443-000,75,0.134,2288,17075,2288.0,17075.0
BraTS-GLI-00443-000,76,0.1359,2315,17035,2315.0,17035.0
BraTS-GLI-00443-000,77,0.1395,2373,17016,2373.0,17016.0
BraTS-GLI-00443-000,78,0.1417,2408,16988,2408.0,16988.0
BraTS-GLI-00443-000,79,0.1435,2433,16958,2433.0,16958.0
BraTS-GLI-00443-000,80,0.1477,2497,16905,2497.0,16905.0
BraTS-GLI-00443-000,81,0.1506,2535,16833,2535.0,16833.0
BraTS-GLI-00443-000,82,0.1517,2545,16772,2545.0,16772.0
BraTS-GLI-00443-000,83,0.1519,2537,16698,2537.0,16698.0
BraTS-GLI-00443-000,84,0.1507,2503,16606,2503.0,16606.0
BraTS-GLI-00443-000,85,0.1497,2466,16469,2466.0,16469.0
BraTS-GLI-00443-000,86,0.1495,2444,16350,2444.0,16350.0
BraTS-GLI-00443-000,87,0.1514,2459,16239,2459.0,16239.0
